Source,Reference,Prediction,Sentence_BLEU
"Colon diseases are increasingly detected due to the development of colonoscopic techniques, especially colorectal cancer.","Bệnh lý đại tràng ngày càng phát hiện được nhiều nhờ vào phương tiện nội soi đại tràng, đặc biệt ung thư đại trực tràng.","Bệnh đại tràng ngày càng được phát hiện do sự phát triển của kỹ thuật nội soi đại tràng, đặc biệt là ung thư đại tràng.",38.14165616365676
"Annually, the hospital of Can Tho University of Medicine and Pharmacy has many patients coming for examination, treatment, and colonoscopy.","Hàng năm, Bệnh viện trường Đại học Y Dược Cần Thơ có nhiều bệnh nhân đến khám, điều trị và nội soi đại tràng.","Hàng năm, bệnh viện Đại học Y Dược Can Thơ có nhiều bệnh nhân đến khám, điều trị và nội soi đại tràng.",72.28327247187262
"Therefore, we want to build a disease model of colon diseases in patients who come for examination and colonoscopy at Can Tho University of Medicine and Pharmacy hospital.","Vì vậy, chúng tôi muốn xây dựng mô hình bệnh tật các bệnh lý đại tràng ở các bệnh nhân đến khám và nội soi đại tràng tại Bệnh viện trường Đại học Y Dược Cần Thơ.","Do đó, chúng tôi muốn xây dựng mô hình bệnh lý bệnh lý đại tràng ở bệnh nhân đến khám và nội soi đại tràng tại bệnh viện Đại học Y Dược Cần Thơ.",66.14038788372984
"Objectives: To describe the clinical characteristics, the incidence of colon diseases, and the relationship between clinical and endoscopic images in patients who come to Can Tho University of Medicine and Pharmacy hospital.","Mục tiêu: Mô tả đặc điểm lâm lâm sàng, tỷ lệ các bệnh lý đại tràng và mối liên quan giữa lâm sàng và hình ảnh nội soi ở các bệnh nhân đến khám tại bệnh viện trường Đại học Y Dược Cần Thơ.","Mục tiêu: Mô tả đặc điểm lâm sàng, tỷ lệ mắc bệnh đại tràng, mối liên quan giữa hình ảnh lâm sàng và nội soi ở bệnh nhân đến bệnh viện Đại học Y Dược Cần Thơ.",49.302740472072884
Materials and methods: A cross-sectional descriptive study on 722 patients who came to Can Tho University of Medicine and Pharmacy Hospital for examination and endoscopy in the first six months of 2021.,"Đối tượng và phương pháp nghiên cứu: mô tả tiến cứu, cắt ngang trên 722 bệnh nhân đến khám và nội soi tại Bệnh viện Trường Đại học Y Dược Cần Thơ trong 6 tháng đầu năm 2021.",Đối tượng và phương pháp nghiên cứu: Nghiên cứu mô tả cắt ngang trên 722 bệnh nhân đến bệnh viện Đại học Y Dược Cần Thơ để khám nội soi trong 6 tháng đầu năm 2021.,58.83997367386812
"Results: The rate of colonic disease through colonoscopy was 35.4% normal, 31.3% polyps, 10% ulcerative colitis, 6.1% colon tumors and 4% diverticula.","Kết quả: Tỷ lệ bệnh lý đại tràng qua nội soi có 35,4% bình thường, 31,3% polyp, 10% viêm loét đại tràng, 6,1% u đại tràng và 4% túi thừa.","Kết quả: Tỷ lệ bệnh đại tràng qua nội soi đại tràng là 35,4% bình thường, 31,3% polyps, 10% viêm đại tràng loét, 6,1% khối u đại tràng và 4% diverticola.",55.14568979084774
"The relationships between the symptoms of abdominal pain, bowel disorders, stool disorders, ulcerative colitis, colon tumors, age group, and polyps, colon tumors with p<0, 05.","Mối liên quan giữa triệu chứng đau bụng, rối loạn đại tiện, rối loạn tính chất phân và bệnh lý viêm loét đại tràng, u đại tràng, mối liên quan giữa nhóm tuổi và bệnh lý polyp, u đại tràng với p < 0,05.","Mối liên quan giữa các triệu chứng đau bụng, rối loạn ruột, rối loạn phân, viêm đại tràng loét, u đại tràng, nhóm tuổi, và polyps, u đại tràng có p < 0,05.",36.92125580078002
Conclusion: Colonoscopy is necessary for patients ≥40 years old with bowel disorders and stool disorders to detect colon diseases early.,"Kết luận: Nội soi đại tràng rất cần thiết ở các bệnh nhân ≥ 40 tuổi, có rối loạn đại tiện và rối loạn tính chất phân để phát hiện sớm các bệnh lý đại tràng",Kết luận: Cần nội soi đại tràng ở bệnh nhân ≥ 40 tuổi có rối loạn ruột và phân để phát hiện sớm bệnh đại tràng.,28.19598625848163
Evaluation of the results of patient's early eating after hepatectomy for hepatocellular carcinoma,Đánh giá kết quả cho bệnh nhân ăn sớm sau cắt gan điều trị ung thư biểu mô tế bào gan,Đánh giá kết quả ăn sớm sau phẫu thuật ung thư gan tế bào,19.4107164027264
"The quality of the test makes a very important contribution to the diagnosis, especially the diseases of cancer, endocrinology, thyroid gland,... [3], so the good implementation and monitoring of the test quality at the hospitals have been required by the Ministry of Health, which must monitor and evaluate monthly through external quality assessment to overcome and develop measures to improve testing quality [1], [7].","Chất lượng xét nghiệm góp phần rất quan trọng đối với các chẩn đoán, đặc biệt các bệnh về ung thư, nội tiết, tuyến giáp, … [3], do đó việc thực hiện tốt và theo dõi chất lượng xét nghiệm tại các cơ sở y tế đã được Bộ Y tế quy định bắt buộc, trong đó phải giám sát, đánh giá hàng tháng thông qua ngoại kiểm tra chất lượng nhằm khắc phục và xây dựng các biện pháp nâng cao chất lượng xét nghiệm [1], [7].","Chất lượng xét nghiệm đóng góp rất quan trọng vào chẩn đoán, đặc biệt là các bệnh ung thư, nội tiết học, tuyến giáp,... [3], do đó việc thực hiện tốt và theo dõi chất lượng xét nghiệm tại các bệnh viện đã được yêu cầu bởi Bộ Y tế, phải theo dõi và đánh giá hàng tháng thông qua đánh giá chất lượng bên ngoài để vượt qua và phát triển các biện pháp cải thiện chất lượng xét nghiệm [1], [7].",49.38242998243989
"This study analyzed the 2021 external quality assessment results for immunoassays and found that: immunoassays are prone to errors at low concentrations; the errors of the tests of the cancer marker group and the thyroid group were relatively higher than the other groups; quality control chemicals / reactants degraded, instrument calibration should be focused on more.","Nghiên cứu tiến hành phân tích kết quả ngoại kiểm của năm 2021 đối với các xét nghiệm miễn dịch và nhận thấy: các xét nghiệm thuộc nhóm miễn dịch dễ bị sai số ở ngưỡng nồng độ thấp; sai số của các xét nghiệm nhóm chỉ dấu ung thư và nhóm tuyến giáp tương đối cao hơn các nhóm khác; lưu ý kiểm soát chất lượng hoá chất / thuốc thử giảm chất lượng, hiệu chuẩn thiết bị.","Nghiên cứu này phân tích kết quả đánh giá chất lượng bên ngoài của các xét nghiệm miễn dịch năm 2021 và phát hiện ra rằng: xét nghiệm miễn dịch có xu hướng mắc sai lầm ở nồng độ thấp; sai lầm của các xét nghiệm của nhóm biểu thị ung thư và nhóm tuyến giáp tương đối cao hơn các nhóm khác; hóa chất kiểm soát chất lượng / chất phản ứng suy giảm, cần tập trung vào hiệu chuẩn dụng cụ nhiều hơn.",34.97445491150107
Tracheal diverticulum - in one case,Túi thừa khí quản - nhân một trường hợp,Vũ tràng - trong một trường hợp,19.740631366145518
To evaluate the efficacy of miniscrews for whole arch distalization from researchs in the past 20 years.,Đánh giá hiệu quả di xa toàn hàm hàm trên và hàm dưới bằng mini vít từ các nghiên cứu trong 20 năm trở lại đây.,Đánh giá hiệu quả sử dụng viêm nhỏ trong chải khâu toàn bộ từ các nghiên cứu trong 20 năm qua.,31.135352870901922
Occlusion plane rotates counterclockwise during maxillary whole arch distalization and anticlockwise during mandibular whole arch distalization.,Mặt phẳng cắn xoay ngược chiều kim đồng hồ khi di xa hàm trên và ngược chiều kim đồng hồ khi di xa hàm dưới.,Phẳng tắc nghẽn xoay ngược chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo chiều theo,1.1640110636836651
"Upper lip retracts up to 2.5 mm, lower lip retracts up to 2.0 mm.","Môi trên lùi tối đa 2,5 mm và môi dưới lùi tối đa 2,0 mm khi di xa toàn bộ.","Môi trên rút lại lên đến 2,5 mm, môi dưới rút lại lên đến 2,0 mm.",7.4892365432364345
Conclusion: Miniscrews are effective in whole arch distalization.,Kết luận: Mini vít được sử dụng hiệu quả để di xa toàn bộ hàm trên và hàm dưới.,Kết luận: Chọc nhỏ có hiệu quả trong chọc khâu toàn bộ.,9.743644381326396
"The most obvious clinical signs of total dentition distalization are incisor retraction and molar distal movement, statistically significant difference proved.","Sự kéo lùi răng cửa và di xa răng hàm lớn thứ nhất, được chứng minh khác biệt có ý nghĩa thống kê ở phần lớn các nghiên cứu.","Các dấu hiệu lâm sàng rõ rệt nhất của khô răng toàn bộ là khô răng và chuyển động khô răng, có sự khác biệt có ý nghĩa thống kê được chứng minh.",22.23579097970982
"Other movement such as tipping, extrusion, intrusion of incisors and molars, rotation of occlusion plane, lips retraction are somewhat showed in the results but not many articles have statistically significant difference.","Các di chuyển nghiêng, lún hoặc trồi của các răng trên cung hàm, hướng xoay của mặt phẳng cắn cũng như mức độ cải thiện mô mềm khi di xa thể hiện một xu hướng chung ở tất cả các nghiên cứu nhưng ít nghiên cứu có sự khác biệt có ý nghĩa thống kê.","Các chuyển động khác như nghiêng, trút, xâm nhập các khe và khe, xoay phẳng tắc nghẽn, rút rìa đôi môi có chút được cho thấy trong kết quả nhưng không có nhiều bài báo có sự khác biệt có ý nghĩa thống kê.",18.028636386801644
Materials and methods: Systematic review.,Đối tượng và phương pháp nghiên cứu: Tổng quan hệ thống.,Đối tượng và phương pháp nghiên cứu: Đánh giá hệ thống.,67.03420896351791
Results: 08 artilces were included in the systematic review.,Kết quả: Có 08 bài báo được đưa vào tổng quan hệ thống.,Kết quả: Có 08 cây khớp được đưa vào đánh giá có hệ thống.,37.67471803151816
"Miniscrew used in whole arch distalization are 1.5 mm - 2 mm in diameter, 6 mm - 14 mm in length for maxillary and are 1, 5 mm in diameter, 6 mm - 7.1 mm in length for mandibular.","Mini vít được sử dụng để di xa có đường kính 1,5 mm - 2mm và chiều dài 6mm - 14mm ở hàm trên, đường kính 1,5 m và chiều dài 6mm – 7,1 mm ở hàm dưới.","Chèn nhỏ được sử dụng trong chèn khớp toàn bộ có đường kính 1,5 mm - 2 mm, chiều dài 6 mm - 14 mm đối với hàm hàm và đường kính 1,5 mm, chiều dài 6 mm - 7,1 mm đối với hàm hàm.",18.253194773255654
